elapsed_ms,cpu_pct,workers_active,queue_io,queue_cpu,queue_total
11089,95,7,187,33,220
11099,85,6,187,32,219
11109,75,5,187,33,220
11119,75,5,187,33,220
11130,75,5,188,33,221
11140,75,5,188,33,221
11150,75,5,189,33,222
11160,75,5,189,33,222
11170,75,5,190,33,223
11180,75,5,190,33,223
11191,75,5,190,34,224
11201,75,5,190,34,224
11211,75,5,191,34,225
11221,75,5,191,34,225
11231,75,5,191,35,226
11241,75,5,191,35,226
11252,100,5,189,34,223
11262,100,5,189,34,223
11273,100,5,190,34,224
11283,100,5,190,34,224
11293,100,5,191,34,225
11303,100,5,191,33,224
11313,100,5,191,34,225
11323,100,5,191,34,225
11334,100,5,192,34,226
11344,100,5,192,34,226
11354,100,5,193,34,227
11365,100,5,193,34,227
11376,100,5,194,34,228
11386,100,5,194,34,228
11396,100,5,194,35,229
11407,100,5,194,35,229
11418,100,5,195,35,230
11429,100,5,196,35,231
11439,100,5,196,35,231
11449,100,5,194,34,228
11459,100,5,194,34,228
11470,100,5,195,34,229
11480,100,5,195,34,229
11490,100,5,195,35,230
11502,100,5,195,34,229
11513,100,5,196,34,230
11523,100,5,196,34,230
11534,100,5,197,34,231
11544,100,5,197,34,231
11554,100,5,197,35,232
11564,100,5,197,35,232
11574,100,5,198,35,233
11585,100,5,198,35,233
11595,100,5,199,35,234
11605,100,5,199,35,234
11615,100,5,199,36,235
11625,100,5,199,36,235
11636,100,5,200,36,236
11646,100,5,197,35,232
11656,100,5,198,35,233
11666,100,5,198,35,233
11676,100,5,199,35,234
11686,100,5,199,35,234
11697,100,5,200,35,235
11707,100,5,200,34,234
11717,100,5,201,34,235
11727,100,5,201,34,235
11737,100,5,202,34,236
11748,100,5,202,34,236
11758,100,5,203,34,237
11768,100,5,203,34,237
11778,100,5,204,34,238
11791,100,5,205,34,239
11801,100,5,205,34,239
11811,100,5,206,34,240
11821,100,5,206,34,240
11831,100,5,207,34,241
11842,100,5,207,34,241
11852,85,6,203,34,237
11862,85,6,203,34,237
11872,95,7,203,34,237
11882,95,7,203,34,237
11892,95,7,204,34,238
11902,60,6,204,34,238
11913,95,7,205,33,238
11923,95,7,205,33,238
11933,95,7,205,34,239
11943,95,7,205,34,239
11953,95,7,206,34,240
11963,95,7,206,34,240
11974,95,7,207,34,241
11984,95,7,207,34,241
11994,95,7,208,34,242
12004,95,7,208,34,242
12014,95,7,209,34,243
12024,95,7,209,34,243
12035,95,7,209,35,244
12045,100,5,208,34,242
12055,100,5,208,34,242
12065,100,5,208,34,242
12075,100,5,208,34,242
12085,100,5,208,34,242
12096,100,5,208,35,243
12106,100,5,208,34,242
12116,100,5,209,34,243
12126,100,5,209,34,243
12136,100,5,210,34,244
12146,100,5,210,34,244
12157,100,5,211,34,245
12167,100,5,211,34,245
12177,100,5,212,34,246
12187,100,5,212,34,246
12197,100,5,213,34,247
12207,100,5,213,34,247
12218,100,5,214,34,248
12228,100,5,214,34,248
12238,100,5,215,34,249
12248,95,7,211,34,245
12258,95,7,211,34,245
12268,95,7,211,34,245
12279,95,7,211,34,245
12289,95,7,211,34,245
12299,95,7,212,34,246
12309,95,7,212,33,245
12319,95,7,213,33,246
12329,95,7,213,33,246
12340,95,7,214,33,247
12350,95,7,214,33,247
12360,95,7,214,34,248
12370,95,7,214,34,248
12380,95,7,215,34,249
12390,95,7,215,34,249
12401,95,7,215,35,250
12411,95,7,215,35,250
12421,95,7,215,36,251
12431,95,7,215,36,251
12441,95,7,215,37,252
12451,100,5,213,36,249
12461,100,5,214,36,250
12472,100,5,213,36,249
12482,100,5,213,37,250
12492,100,5,213,37,250
12503,100,5,214,37,251
12513,100,5,214,36,250
12523,100,5,214,37,251
12533,100,5,214,37,251
12544,100,5,215,37,252
12554,100,5,215,38,253
12564,100,5,215,38,253
12574,100,5,215,39,254
12584,100,5,215,39,254
12594,100,5,216,39,255
12605,100,5,216,39,255
12615,100,5,217,39,256
12625,100,5,217,39,256
12635,100,5,218,39,257
12645,100,5,217,38,255
12655,100,5,216,39,255
12665,100,5,216,39,255
12676,100,5,216,39,255
12686,100,5,216,39,255
12696,100,5,217,39,256
12706,100,5,217,38,255
12716,100,5,218,38,256
12726,100,5,218,38,256
12737,100,5,219,38,257
12747,100,5,219,38,257
12757,100,5,220,38,258
12767,100,5,220,38,258
12777,100,5,221,38,259
12787,100,5,221,38,259
12798,100,5,222,38,260
12808,100,5,222,38,260
12818,100,5,223,38,261
12828,100,5,223,38,261
12838,100,5,224,38,262
12848,100,5,223,37,260
12859,100,5,222,38,260
12869,100,5,222,38,260
12879,100,5,222,38,260
12889,100,5,222,38,260
12899,100,5,223,38,261
12909,100,5,223,37,260
12919,100,5,223,38,261
12930,100,5,223,38,261
12940,100,5,224,38,262
12950,100,5,224,38,262
12960,100,5,224,39,263
12970,100,5,224,39,263
12980,100,5,225,39,264
12991,100,5,225,39,264
13001,100,5,226,39,265
13011,100,5,226,39,265
13021,100,5,227,39,266
13031,100,5,227,39,266
13042,100,5,228,39,267
13052,100,5,226,38,264
13062,100,5,227,38,265
13072,100,5,226,38,264
13082,100,5,227,38,265
13092,100,5,227,38,265
13103,100,5,227,39,266
13113,100,5,227,38,265
13123,100,5,228,38,266
13133,100,5,228,38,266
13143,100,5,229,38,267
13153,100,5,229,38,267
13164,100,5,230,38,268
13174,100,5,230,38,268
13184,100,5,231,38,269
13194,100,5,231,38,269
13204,100,5,232,38,270
13214,100,5,232,38,270
13225,100,5,233,38,271
13235,100,5,233,38,271
13245,100,5,232,38,270
13255,100,5,231,38,269
13265,100,5,232,38,270
13275,100,5,231,38,269
13286,100,5,232,38,270
13296,100,5,232,38,270
13306,100,5,232,38,270
13316,100,5,232,38,270
13326,100,5,233,38,271
13336,100,5,233,38,271
13346,100,5,234,38,272
13357,100,5,234,38,272
13367,100,5,234,39,273
13377,100,5,234,39,273
13387,100,5,235,39,274
13397,100,5,236,39,275
13407,100,5,236,39,275
13418,100,5,237,39,276
13428,100,5,237,39,276
13438,100,5,237,40,277
13448,100,5,236,39,275
13458,100,5,236,39,275
13468,100,5,236,39,275
13479,100,5,236,39,275
13489,100,5,236,39,275
13499,100,5,237,39,276
13509,95,7,234,39,273
13519,95,7,235,39,274
13529,95,7,235,39,274
13539,95,7,236,39,275
13550,95,7,236,39,275
13560,95,7,237,39,276
13570,95,7,237,39,276
13580,95,7,238,39,277
13590,95,7,238,39,277
13600,95,7,239,39,278
13611,95,7,239,39,278
13621,95,7,240,39,279
13631,95,7,240,39,279
13642,95,7,241,39,280
13652,95,7,240,38,278
13662,95,7,240,38,278
13672,95,7,239,38,277
13682,95,7,240,38,278
13692,95,7,240,38,278
13703,95,7,241,38,279
13713,95,7,238,38,276
13723,95,7,239,38,277
13733,95,7,239,38,277
13743,95,7,240,38,278
13753,95,7,240,38,278
13764,95,7,240,39,279
13774,95,7,240,39,279
13784,95,7,241,39,280
13794,95,7,241,39,280
13804,95,7,242,39,281
13814,95,7,242,39,281
13824,95,7,243,39,282
13835,95,7,243,39,282
13845,95,7,243,38,281
13855,95,7,242,38,280
13865,95,7,243,38,281
13875,95,7,242,38,280
13885,95,7,243,38,281
13896,95,7,243,38,281
13906,95,7,241,38,279
13916,95,7,241,38,279
13926,95,7,242,38,280
13936,95,7,242,38,280
13946,95,7,243,38,281
13956,95,7,243,38,281
13967,95,7,244,38,282
13977,95,7,244,38,282
13987,95,7,245,38,283
13997,95,7,245,38,283
14007,95,7,246,38,284
14017,95,7,246,38,284
14028,95,7,246,39,285
14038,95,7,246,39,285
14048,95,7,245,39,284
14058,95,7,244,39,283
14068,95,7,245,39,284
14078,95,7,244,39,283
14089,95,7,245,39,284
14099,95,7,245,39,284
14109,95,7,243,39,282
14119,95,7,243,39,282
14129,95,7,244,39,283
14139,95,7,244,39,283
14150,95,7,245,39,284
14160,95,7,245,39,284
14170,95,7,245,40,285
14180,95,7,245,40,285
14190,95,7,246,40,286
14200,95,7,246,40,286
14211,95,7,247,40,287
14221,95,7,247,40,287
14231,95,7,247,41,288
14241,95,7,247,41,288
14251,95,7,247,40,287
14261,95,7,247,40,287
14272,95,7,247,40,287
14282,95,7,246,41,287
14292,95,7,246,41,287
14302,95,7,247,41,288
14312,85,6,245,41,286
14322,95,7,245,41,286
14333,95,7,245,41,286
14343,95,7,246,41,287
14353,95,7,246,41,287
14363,95,7,247,41,288
14373,95,7,247,41,288
14383,95,7,248,41,289
14393,95,7,248,41,289
14404,95,7,249,41,290
14414,95,7,249,41,290
14424,95,7,250,41,291
14434,95,7,250,41,291
14444,95,7,249,41,290
14454,95,7,248,41,289
14465,95,7,248,42,290
14475,85,6,248,42,290
14485,85,6,249,42,291
14495,85,6,249,42,291
14505,100,5,250,41,291
14516,100,5,250,41,291
14527,100,5,250,41,291
14538,100,5,250,41,291
14548,100,5,251,41,292
14558,100,5,251,41,292
14568,100,5,252,41,293
14578,100,5,252,41,293
14589,100,5,253,41,294
14599,100,5,253,41,294
14609,100,5,254,41,295
14619,100,5,254,41,295
14629,100,5,255,41,296
14640,100,5,255,41,296
14650,95,7,252,41,293
14660,95,7,251,41,292
14670,95,7,252,41,293
14680,95,7,252,41,293
14691,95,7,253,41,294
14701,95,7,253,41,294
14711,95,7,254,40,294
14721,95,7,254,40,294
14731,95,7,254,40,294
14744,95,7,254,40,294
14754,95,7,255,40,295
14764,95,7,255,40,295
14776,95,7,255,41,296
14786,95,7,255,41,296
14797,95,7,256,41,297
14807,95,7,256,41,297
14817,95,7,257,41,298
14828,95,7,257,41,298
14838,95,7,257,42,299
14848,95,7,254,42,296
14858,95,7,253,42,295
14869,95,7,254,42,296
14879,95,7,254,42,296
14889,95,7,255,42,297
14899,95,7,255,42,297
14909,95,7,256,41,297
14919,95,7,256,41,297
14930,95,7,256,41,297
14940,95,7,256,41,297
14950,95,7,257,41,298
14960,95,7,257,41,298
14971,95,7,258,41,299
14981,95,7,258,41,299
14991,95,7,258,42,300
15001,95,7,258,42,300
15012,95,7,259,42,301
15022,95,7,259,42,301
15032,95,7,260,42,302
15042,95,7,260,42,302
15052,95,7,257,42,299
15062,95,7,256,42,298
15073,95,7,257,42,299
15083,95,7,257,42,299
15093,95,7,258,42,300
15103,95,7,258,42,300
15114,95,7,259,41,300
15124,95,7,258,41,299
15134,95,7,259,41,300
15144,95,7,259,41,300
15154,95,7,260,41,301
15164,95,7,260,41,301
15175,95,7,261,41,302
15185,95,7,261,41,302
15195,95,7,262,41,303
15205,95,7,262,41,303
15215,95,7,263,41,304
15225,95,7,263,41,304
15236,95,7,264,41,305
15246,95,7,260,41,301
15256,95,7,260,41,301
15266,95,7,260,41,301
15276,95,7,261,41,302
